store,title,slug,year,state,catalogue_on_sale_date,scraped_date,page_count,pages_downloaded,downloaded,id
woolworths,"Weekly Woolworths Catalogue October 1 - 7, 2025 VIC",weekly-woolworths-catalogue-october-1-7-2025-vic,2025,VIC,2025-10-01,2026-01-03T10:19:10.096518,46,46.0,True,24048
woolworths,"Spring Health & Beauty Woolworths Catalogue October 1 - 7, 2025 NSW",spring-health-beauty-woolworths-catalogue-october-1-7-2025-nsw,2025,NSW,2025-10-01,2026-01-03T10:19:10.351062,8,2.0,True,24035
woolworths,"Weekly Woolworths Catalogue September 30 - October 7, 2025 NSW",weekly-woolworths-catalogue-september-30-october-7-2025-nsw,2025,NSW,2025-10-07,2026-01-03T10:19:13.573346,46,46.0,True,24034
woolworths,"Weekly Woolworths Catalogue October 1 - 7, 2025 NSW South",weekly-woolworths-catalogue-october-1-7-2025-nsw-south,2025,NSW,2025-10-01,2026-01-03T10:19:15.912940,46,46.0,True,24030
woolworths,"Weekly Woolworths Catalogue October 1 - 7, 2025 PT Hedland",weekly-woolworths-catalogue-october-1-7-2025-pt-hedland,2025,Multi-State,2025-10-01,2026-01-03T10:19:19.265516,48,48.0,True,24029
woolworths,"Weekly Woolworths Catalogue October 1 - 7, 2025 MIL",weekly-woolworths-catalogue-october-1-7-2025-mil,2025,Multi-State,2025-10-01,2026-01-03T10:19:22.261324,46,46.0,True,24028
woolworths,"Weekly Woolworths Catalogue September 30 - October 7, 2025 QLD",weekly-woolworths-catalogue-september-30-october-7-2025-qld,2025,QLD,2025-10-07,2026-01-03T10:19:25.332489,46,46.0,True,24027
woolworths,"Weekly Woolworths Catalogue September 23 - 30, 2025 NSW South",weekly-woolworths-catalogue-september-23-30-2025-nsw-south,2025,NSW,2025-09-23,2026-01-03T10:19:29.098337,50,50.0,True,24015
woolworths,"Weekly Woolworths Catalogue September 24 - 30, 2025 SA",weekly-woolworths-catalogue-september-24-30-2025-sa,2025,SA,2025-09-24,2026-01-03T10:19:32.448587,50,50.0,True,24008
woolworths,"Weekly Woolworths Catalogue September 24 - 30, 2025 NSW",weekly-woolworths-catalogue-september-24-30-2025-nsw,2025,NSW,2025-09-24,2026-01-03T10:19:33.679676,50,29.0,True,24006
woolworths,"Weekly Woolworths Catalogue September 24 - 30, 2025 NT",weekly-woolworths-catalogue-september-24-30-2025-nt,2025,NT,2025-09-24,2026-01-03T10:19:36.986806,50,50.0,True,24005
woolworths,"Weekly Woolworths Catalogue September 23 - 30, 2025 SA",weekly-woolworths-catalogue-september-23-30-2025-sa,2025,SA,2025-09-23,2026-01-03T10:19:40.544203,50,50.0,True,24004
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 SA",weekly-woolworths-catalogue-september-17-23-2025-sa,2025,SA,2025-09-17,2026-01-03T10:19:43.725725,48,48.0,True,23989
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 WA",weekly-woolworths-catalogue-september-17-23-2025-wa,2025,WA,2025-09-17,2026-01-03T10:19:46.910277,46,46.0,True,23988
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 VIC",weekly-woolworths-catalogue-september-17-23-2025-vic,2025,VIC,2025-09-17,2026-01-03T10:19:49.967272,46,46.0,True,23987
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 NSW South",weekly-woolworths-catalogue-september-17-23-2025-nsw-south,2025,NSW,2025-09-17,2026-01-03T10:19:53.137989,46,46.0,True,23975
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 PT Hedland",weekly-woolworths-catalogue-september-17-23-2025-pt-hedland,2025,Multi-State,2025-09-17,2026-01-03T10:19:56.562658,46,46.0,True,23974
woolworths,"Weekly Woolworths Catalogue September 17 - 23, 2025 MIL",weekly-woolworths-catalogue-september-17-23-2025-mil,2025,Multi-State,2025-09-17,2026-01-03T10:19:59.934953,48,48.0,True,23973
woolworths,"Weekly Woolworths Catalogue September 16 - 23, 2025 QLD",weekly-woolworths-catalogue-september-16-23-2025-qld,2025,QLD,2025-09-16,2026-01-03T10:20:03.064551,46,46.0,True,23972
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 SA",weekly-woolworths-catalogue-september-10-16-2025-sa,2025,SA,2025-09-10,2026-01-03T10:20:06.304987,46,46.0,True,23951
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 WA",weekly-woolworths-catalogue-september-10-16-2025-wa,2025,WA,2025-09-10,2026-01-03T10:20:09.184713,44,44.0,True,23950
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 VIC",weekly-woolworths-catalogue-september-10-16-2025-vic,2025,VIC,2025-09-10,2026-01-03T10:20:12.117527,44,44.0,True,23949
woolworths,"Weekly Woolworths Catalogue September 9 - 16, 2025 NSW",weekly-woolworths-catalogue-september-9-16-2025-nsw,2025,NSW,2025-09-09,2026-01-03T10:20:15.125077,44,44.0,True,23934
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 NSW South",weekly-woolworths-catalogue-september-10-16-2025-nsw-south,2025,NSW,2025-09-10,2026-01-03T10:20:18.197454,44,44.0,True,23926
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 PT Hedland",weekly-woolworths-catalogue-september-10-16-2025-pt-hedland,2025,Multi-State,2025-09-10,2026-01-03T10:20:21.199627,44,44.0,True,23925
woolworths,"Weekly Woolworths Catalogue September 10 - 16, 2025 MIL ",weekly-woolworths-catalogue-september-10-16-2025-mil,2025,Multi-State,2025-09-10,2026-01-03T10:20:24.217117,46,46.0,True,23924
woolworths,"Weekly Woolworths Catalogue September 9 - 16, 2025 QLD",weekly-woolworths-catalogue-september-9-16-2025-qld,2025,QLD,2025-09-09,2026-01-03T10:20:27.507751,44,44.0,True,23923
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 SA",weekly-woolworths-catalogue-september-3-9-2025-sa,2025,SA,2025-09-03,2026-01-03T10:20:31.419494,46,46.0,True,23908
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 WA",weekly-woolworths-catalogue-september-3-9-2025-wa,2025,WA,2025-09-03,2026-01-03T10:20:34.342954,46,46.0,True,23907
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 VIC",weekly-woolworths-catalogue-september-3-9-2025-vic,2025,VIC,2025-09-03,2026-01-03T10:20:40.027806,46,46.0,True,23906
woolworths,"Weekly Woolworths Catalogue September 2 - 9, 2025 QLD",weekly-woolworths-catalogue-september-2-9-2025-qld,2025,QLD,2025-09-02,2026-01-03T10:20:44.597596,46,46.0,True,23905
woolworths,"Weekly Woolworths Catalogue September 2 - 9, 2025 NSW",weekly-woolworths-catalogue-september-2-9-2025-nsw,2025,NSW,2025-09-02,2026-01-03T10:20:47.707517,44,44.0,True,23892
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 NSW South",weekly-woolworths-catalogue-september-3-9-2025-nsw-south,2025,NSW,2025-09-03,2026-01-03T10:20:50.733828,44,44.0,True,23888
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 FNQ",weekly-woolworths-catalogue-september-3-9-2025-fnq,2025,Multi-State,2025-09-03,2026-01-03T10:20:53.681415,44,44.0,True,23887
woolworths,"Weekly Woolworths Catalogue September 3 - 9, 2025 PT Hedland",weekly-woolworths-catalogue-september-3-9-2025-pt-hedland,2025,Multi-State,2025-09-03,2026-01-03T10:20:56.549271,44,44.0,True,23886
woolworths,"Weekly Woolworths Catalogue September 2 - 9, 2025 MIL",weekly-woolworths-catalogue-september-2-9-2025-mil,2025,Multi-State,2025-09-02,2026-01-03T10:20:59.545466,44,44.0,True,23885
woolworths,"Weekly Woolworths Catalogue August 26 - September 2, 2025 NSW South",weekly-woolworths-catalogue-august-26-september-2-2025-nsw-south,2025,NSW,2025-09-02,2026-01-03T10:21:02.673440,48,48.0,True,23867
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 NSW",weekly-woolworths-catalogue-august-20-26-2025-nsw,2025,NSW,2025-08-20,2026-01-03T10:21:05.691994,46,46.0,True,23856
woolworths,"Weekly Woolworths Catalogue August 26 - September 2, 2025 NSW ",weekly-woolworths-catalogue-august-26-september-2-2025-nsw,2025,NSW,2025-09-02,2026-01-03T10:21:08.653782,48,48.0,True,23855
woolworths,"Weekly Woolworths Catalogue August 27 - September 2, 2025 NSW",weekly-woolworths-catalogue-august-27-september-2-2025-nsw,2025,NSW,2025-09-02,2026-01-03T10:21:11.671460,48,48.0,True,23848
woolworths,"Weekly Woolworths Catalogue August 27 - September 2, 2025 TAS",weekly-woolworths-catalogue-august-27-september-2-2025-tas,2025,TAS,2025-09-02,2026-01-03T10:21:14.907838,48,48.0,True,23847
woolworths,"Weekly Woolworths Catalogue August 27 - September 2, 2025 NT",weekly-woolworths-catalogue-august-27-september-2-2025-nt,2025,NT,2025-09-02,2026-01-03T10:21:18.082463,48,48.0,True,23846
woolworths,"Weekly Woolworths Catalogue August 26 - September 2, 2025 SA",weekly-woolworths-catalogue-august-26-september-2-2025-sa,2025,SA,2025-09-02,2026-01-03T10:21:22.086376,48,48.0,True,23845
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 SA",weekly-woolworths-catalogue-august-20-26-2025-sa,2025,SA,2025-08-20,2026-01-03T10:21:25.166834,46,46.0,True,23830
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 WA",weekly-woolworths-catalogue-august-20-26-2025-wa,2025,WA,2025-08-20,2026-01-03T10:21:28.026041,46,46.0,True,23829
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 VIC",weekly-woolworths-catalogue-august-20-26-2025-vic,2025,VIC,2025-08-20,2026-01-03T10:21:31.026566,46,46.0,True,23828
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 NSW South",weekly-woolworths-catalogue-august-20-26-2025-nsw-south,2025,NSW,2025-08-20,2026-01-03T10:21:34.051799,46,46.0,True,23818
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 PT Hedland",weekly-woolworths-catalogue-august-20-26-2025-pt-hedland,2025,Multi-State,2025-08-20,2026-01-03T10:21:37.037269,46,46.0,True,23817
woolworths,"Weekly Woolworths Catalogue August 20 - 26, 2025 MIL ",weekly-woolworths-catalogue-august-20-26-2025-mil,2025,Multi-State,2025-08-20,2026-01-03T10:21:40.051403,46,46.0,True,23816
woolworths,"Weekly Woolworths Catalogue August 19 - 26, 2025 QLD",weekly-woolworths-catalogue-august-19-26-2025-qld,2025,QLD,2025-08-19,2026-01-03T10:21:42.966432,46,46.0,True,23815
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 SA",weekly-woolworths-catalogue-august-13-19-2025-sa,2025,SA,2025-08-13,2026-01-03T10:21:46.098861,46,46.0,True,23798
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 WA",weekly-woolworths-catalogue-august-13-19-2025-wa,2025,WA,2025-08-13,2026-01-04T01:40:29.918809,46,46.0,True,23797
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 VIC",weekly-woolworths-catalogue-august-13-19-2025-vic,2025,VIC,2025-08-13,2026-01-04T01:40:36.967116,46,46.0,True,23796
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 NSW South",weekly-woolworths-catalogue-august-13-19-2025-nsw-south,2025,NSW,2025-08-13,2026-01-04T01:40:42.615436,46,46.0,True,23779
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 PORT HEDLAND",weekly-woolworths-catalogue-august-13-19-2025-port-hedland,2025,Multi-State,2025-08-13,2026-01-04T01:40:49.035954,46,46.0,True,23778
woolworths,"Weekly Woolworths Catalogue August 13 - 19, 2025 MIL",weekly-woolworths-catalogue-august-13-19-2025-mil,2025,Multi-State,2025-08-13,2026-01-04T01:40:54.402854,46,46.0,True,23777
woolworths,"Weekly Woolworths Catalogue August 12 - 19, 2025 QLD",weekly-woolworths-catalogue-august-12-19-2025-qld,2025,QLD,2025-08-12,2026-01-04T01:40:59.970542,46,46.0,True,23776
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 SA",weekly-woolworths-catalogue-august-6-12-2025-sa,2025,SA,2025-08-06,2026-01-04T01:41:05.703508,46,46.0,True,23759
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 WA",weekly-woolworths-catalogue-august-6-12-2025-wa,2025,WA,2025-08-06,2026-01-04T01:41:11.760276,46,46.0,True,23758
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 VIC",weekly-woolworths-catalogue-august-6-12-2025-vic,2025,VIC,2025-08-06,2026-01-04T01:41:17.340473,46,46.0,True,23757
woolworths,"Weekly Woolworths Catalogue August 5 - 12, 2025 QLD",weekly-woolworths-catalogue-august-5-12-2025-qld,2025,QLD,2025-08-05,2026-01-04T01:41:22.925628,46,46.0,True,23756
woolworths,"Weekly Woolworths Catalogue August 5 - 12, 2025 NSW",weekly-woolworths-catalogue-august-5-12-2025-nsw,2025,NSW,2025-08-05,2026-01-04T01:41:28.947512,46,46.0,True,23746
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 NSW North",weekly-woolworths-catalogue-august-6-12-2025-nsw-north,2025,NSW,2025-08-06,2026-01-04T01:41:35.265961,46,46.0,True,23742
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 NSW South",weekly-woolworths-catalogue-august-6-12-2025-nsw-south,2025,NSW,2025-08-06,2026-01-04T01:41:40.713583,46,46.0,True,23741
woolworths,"Weekly Woolworths Catalogue August 6 - 12, 2025 PT Hedland",weekly-woolworths-catalogue-august-6-12-2025-pt-hedland,2025,Multi-State,2025-08-06,2026-01-04T01:41:46.842706,46,46.0,True,23740
woolworths,"Weekly Woolworths Catalogue August 5 - 12, 2025 MIL",weekly-woolworths-catalogue-august-5-12-2025-mil,2025,Multi-State,2025-08-05,2026-01-04T01:41:52.377986,46,46.0,True,23739
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 NSW",weekly-woolworths-catalogue-july-30-august-5-2025-nsw,2025,NSW,2025-08-05,2026-01-04T01:41:57.325038,40,40.0,True,23727
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 TAS",weekly-woolworths-catalogue-july-30-august-5-2025-tas,2025,TAS,2025-08-05,2026-01-04T01:42:02.320562,40,40.0,True,23726
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 NT",weekly-woolworths-catalogue-july-30-august-5-2025-nt,2025,NT,2025-08-05,2026-01-04T01:42:07.034956,40,40.0,True,23725
woolworths,"Weekly Woolworths Catalogue July 29 - August 5, 2025 NSW South",weekly-woolworths-catalogue-july-29-august-5-2025-nsw-south,2025,NSW,2025-08-05,2026-01-04T01:42:11.747117,40,40.0,True,23724
woolworths,"Weekly Woolworths Catalogue July 29 - August 5, 2025 NSW",weekly-woolworths-catalogue-july-29-august-5-2025-nsw,2025,NSW,2025-08-05,2026-01-04T01:42:16.753961,40,40.0,True,23715
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 SA",weekly-woolworths-catalogue-july-30-august-5-2025-sa,2025,SA,2025-08-05,2026-01-04T01:42:21.754003,42,42.0,True,23710
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 WA",weekly-woolworths-catalogue-july-30-august-5-2025-wa,2025,WA,2025-08-05,2026-01-04T01:42:26.652567,40,40.0,True,23709
woolworths,"Weekly Woolworths Catalogue July 30 - August 5, 2025 VIC",weekly-woolworths-catalogue-july-30-august-5-2025-vic,2025,VIC,2025-08-05,2026-01-04T01:42:31.295230,40,40.0,True,23708
woolworths,"Weekly Woolworths Catalogue July 29 - August 5, 2025 PT Hedland",weekly-woolworths-catalogue-july-29-august-5-2025-pt-hedland,2025,Multi-State,2025-08-05,2026-01-04T01:42:36.010411,40,40.0,True,23707
woolworths,"Weekly Woolworths Catalogue July 22 - 29, 2025 WA",weekly-woolworths-catalogue-july-22-29-2025-wa,2025,WA,2025-07-22,2026-01-04T01:42:42.835299,52,52.0,True,23690
woolworths,"Weekly Woolworths Catalogue July 23 - 29, 2025 NSW South",weekly-woolworths-catalogue-july-23-29-2025-nsw-south,2025,NSW,2025-07-23,2026-01-04T01:42:49.520336,52,52.0,True,23683
woolworths,"Weekly Woolworths Catalogue July 23 - 29, 2025 PT Hedland",weekly-woolworths-catalogue-july-23-29-2025-pt-hedland,2025,Multi-State,2025-07-23,2026-01-04T01:42:56.398126,52,52.0,True,23682
woolworths,"Weekly Woolworths Catalogue July 23 - 29, 2025 MIL",weekly-woolworths-catalogue-july-23-29-2025-mil,2025,Multi-State,2025-07-23,2026-01-04T01:43:03.192747,54,54.0,True,23681
woolworths,"Weekly Woolworths Catalogue July 22 - 29, 2025 QLD",weekly-woolworths-catalogue-july-22-29-2025-qld,2025,QLD,2025-07-22,2026-01-04T01:43:09.938625,52,52.0,True,23680
woolworths,"Winter Health & Beauty Woolworths Catalogue July 23 - 29, 2025 NSW",winter-health-beauty-woolworths-catalogue-july-23-29-2025-nsw,2025,NSW,2025-07-23,2026-01-04T01:43:11.015095,8,8.0,True,23677
woolworths,"Weekly Woolworths Catalogue July 22 - 29, 2025 NSW",weekly-woolworths-catalogue-july-22-29-2025-nsw,2025,NSW,2025-07-22,2026-01-04T01:43:17.479080,52,52.0,True,23675
woolworths,"Weekly Woolworths Catalogue July 15 - 22, 2025 NSW South ",weekly-woolworths-catalogue-july-15-22-2025-nsw-south,2025,NSW,2025-07-15,2026-01-04T01:43:23.827953,48,48.0,True,23663
woolworths,"Weekly Woolworths Catalogue July 15 - 22, 2025 NSW",weekly-woolworths-catalogue-july-15-22-2025-nsw,2025,NSW,2025-07-15,2026-01-04T01:43:30.186295,48,48.0,True,23654
woolworths,"Weekly Woolworths Catalogue July 16 - 22, 2025 NSW",weekly-woolworths-catalogue-july-16-22-2025-nsw,2025,NSW,2025-07-16,2026-01-04T01:43:36.742172,48,48.0,True,23651
woolworths,"Weekly Woolworths Catalogue July 16 - 22, 2025 NT",weekly-woolworths-catalogue-july-16-22-2025-nt,2025,NT,2025-07-16,2026-01-04T01:43:43.313977,48,48.0,True,23650
woolworths,"Weekly Woolworths Catalogue July 16 - 22, 2025 TAS",weekly-woolworths-catalogue-july-16-22-2025-tas,2025,TAS,2025-07-16,2026-01-04T01:43:49.439324,48,48.0,True,23649
woolworths,"Weekly Woolworths Catalogue July 15 - 22, 2025 SA",weekly-woolworths-catalogue-july-15-22-2025-sa,2025,SA,2025-07-15,2026-01-04T01:43:55.934935,48,48.0,True,23648
woolworths,"Weekly Woolworths Catalogue July 9 - 15, 2025 SA",weekly-woolworths-catalogue-july-9-15-2025-sa,2025,SA,2025-07-09,2026-01-04T01:44:01.841444,48,48.0,True,23635
woolworths,"Weekly Woolworths Catalogue July 8 - 15, 2025 NSW",weekly-woolworths-catalogue-july-8-15-2025-nsw,2025,NSW,2025-07-08,2026-01-04T01:44:08.176983,48,48.0,True,23624
woolworths,"Weekly Woolworths Catalogue July 9 - 15, 2025 WA",weekly-woolworths-catalogue-july-9-15-2025-wa,2025,WA,2025-07-09,2026-01-04T01:44:14.191509,48,48.0,True,23622
woolworths,"Weekly Woolworths Catalogue July 9 - 15, 2025 VIC",weekly-woolworths-catalogue-july-9-15-2025-vic,2025,VIC,2025-07-09,2026-01-04T01:44:20.508053,48,48.0,True,23621
woolworths,"Weekly Woolworths Catalogue July 9 - 15, 2025 QLD",weekly-woolworths-catalogue-july-9-15-2025-qld,2025,QLD,2025-07-09,2026-01-04T01:44:26.420280,48,48.0,True,23620
woolworths,"Weekly Woolworths Catalogue July 8 - 15, 2025 MIL",weekly-woolworths-catalogue-july-8-15-2025-mil,2025,Multi-State,2025-07-08,2026-01-04T01:44:32.400620,48,48.0,True,23619
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 FNQ",weekly-woolworths-catalogue-july-2-8-2025-fnq,2025,Multi-State,2025-07-02,2026-01-04T01:44:37.988717,42,42.0,True,23605
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 NT",weekly-woolworths-catalogue-july-2-8-2025-nt,2025,NT,2025-07-02,2026-01-04T01:44:43.439763,42,42.0,True,23604
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 TAS",weekly-woolworths-catalogue-july-2-8-2025-tas,2025,TAS,2025-07-02,2026-01-04T01:44:49.037064,42,42.0,True,23603
woolworths,"Weekly Woolworths Catalogue July 1 - 8, 2025 WA",weekly-woolworths-catalogue-july-1-8-2025-wa,2025,WA,2025-07-01,2026-01-04T01:44:54.466182,42,42.0,True,23602
woolworths,"Baby & Toddler Woolworths Catalogue July 2 - 8, 2025 NSW",baby-toddler-woolworths-catalogue-july-2-8-2025-nsw,2025,NSW,2025-07-02,2026-01-04T01:44:55.144851,8,8.0,True,23587
woolworths,"Winter Health & Beauty Woolworths Catalogue July 2 - 8, 2025 NSW",winter-health-beauty-woolworths-catalogue-july-2-8-2025-nsw,2025,NSW,2025-07-02,2026-01-04T01:44:57.022309,16,16.0,True,23586
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 WA ",weekly-woolworths-catalogue-july-2-8-2025-wa,2025,WA,2025-07-02,2026-01-04T01:45:02.641642,42,42.0,True,23579
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 SA",weekly-woolworths-catalogue-july-2-8-2025-sa,2025,SA,2025-07-02,2026-01-04T01:45:07.832700,42,42.0,True,23578
woolworths,"Weekly Woolworths Catalogue July 2 - 8, 2025 NSW ",weekly-woolworths-catalogue-july-2-8-2025-nsw,2025,NSW,2025-07-02,2026-01-04T01:45:13.390572,42,42.0,True,23577
woolworths,"Weekly Woolworths Catalogue July 1 - 8, 2025 NT",weekly-woolworths-catalogue-july-1-8-2025-nt,2025,NT,2025-07-01,2026-01-04T01:45:19.208071,42,42.0,True,23576
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 SA",weekly-woolworths-catalogue-june-25-july-1-2025-sa,2025,SA,2025-07-01,2026-01-04T01:45:24.472185,44,44.0,True,23565
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 WA",weekly-woolworths-catalogue-june-25-july-1-2025-wa,2025,WA,2025-07-01,2026-01-04T01:45:30.078356,44,44.0,True,23564
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 VIC",weekly-woolworths-catalogue-june-25-july-1-2025-vic,2025,VIC,2025-07-01,2026-01-04T01:45:36.445310,44,44.0,True,23563
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 NSW South",weekly-woolworths-catalogue-june-25-july-1-2025-nsw-south,2025,NSW,2025-07-01,2026-01-04T01:45:42.064589,44,44.0,True,23553
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 PORT HEDLAND",weekly-woolworths-catalogue-june-25-july-1-2025-port-hedland,2025,Multi-State,2025-07-01,2026-01-04T01:45:47.690776,44,44.0,True,23552
woolworths,"Weekly Woolworths Catalogue June 25 - July 1, 2025 MIL",weekly-woolworths-catalogue-june-25-july-1-2025-mil,2025,Multi-State,2025-07-01,2026-01-04T01:45:53.349326,44,44.0,True,23551
woolworths,"Weekly Woolworths Catalogue June 24 - July 1, 2025 QLD",weekly-woolworths-catalogue-june-24-july-1-2025-qld,2025,QLD,2025-07-01,2026-01-04T01:45:59.492015,44,44.0,True,23550
woolworths,"Weekly Woolworths Catalogue June 24 - July 1, 2025 NSW",weekly-woolworths-catalogue-june-24-july-1-2025-nsw,2025,NSW,2025-07-01,2026-01-04T01:46:05.028591,44,44.0,True,23539
woolworths,"Weekly Woolworths Catalogue June 18 - 24, 2025 SA",weekly-woolworths-catalogue-june-18-24-2025-sa,2025,SA,2025-06-18,2026-01-04T01:46:10.126019,44,44.0,True,23529
woolworths,"Weekly Woolworths Catalogue June 17 - 24, 2025 NSW",weekly-woolworths-catalogue-june-17-24-2025-nsw,2025,NSW,2025-06-17,2026-01-04T01:46:14.696940,44,44.0,True,23518
woolworths,"Weekly Woolworths Catalogue June 18 - 24, 2025 WA",weekly-woolworths-catalogue-june-18-24-2025-wa,2025,WA,2025-06-18,2026-01-04T01:46:19.139234,44,44.0,True,23515
woolworths,"Weekly Woolworths Catalogue June 18 - 24, 2025 VIC",weekly-woolworths-catalogue-june-18-24-2025-vic,2025,VIC,2025-06-18,2026-01-04T01:46:24.014354,44,44.0,True,23514
woolworths,"Weekly Woolworths Catalogue June 18 - 24, 2025 QLD",weekly-woolworths-catalogue-june-18-24-2025-qld,2025,QLD,2025-06-18,2026-01-04T01:46:29.601205,44,44.0,True,23513
woolworths,"Weekly Woolworths Catalogue June 17 - 24, 2025 MIL",weekly-woolworths-catalogue-june-17-24-2025-mil,2025,Multi-State,2025-06-17,2026-01-04T01:46:35.130577,44,44.0,True,23512
woolworths,"Weekly Woolworths Catalogue June 11 - 17, 2025 PT Hedland",weekly-woolworths-catalogue-june-11-17-2025-pt-hedland,2025,Multi-State,2025-06-11,2026-01-04T01:46:41.888829,58,58.0,True,23493
woolworths,"Weekly Woolworths Catalogue June 11 - 17, 2025 MIL",weekly-woolworths-catalogue-june-11-17-2025-mil,2025,Multi-State,2025-06-11,2026-01-04T01:46:49.846119,58,58.0,True,23492
woolworths,"Weekly Woolworths Catalogue June 10 - 17, 2025 SA",weekly-woolworths-catalogue-june-10-17-2025-sa,2025,SA,2025-06-10,2026-01-04T01:46:57.184086,58,58.0,True,23491
woolworths,"Weekly Woolworths Catalogue June 11 - 17, 2025 SA",weekly-woolworths-catalogue-june-11-17-2025-sa,2025,SA,2025-06-11,2026-01-04T01:47:05.831769,58,58.0,True,23485
woolworths,"Weekly Woolworths Catalogue June 11 - 17, 2025 VIC",weekly-woolworths-catalogue-june-11-17-2025-vic,2025,VIC,2025-06-11,2026-01-04T01:47:12.273711,58,58.0,True,23484
woolworths,"Weekly Woolworths Catalogue June 11 - 17, 2025 QLD",weekly-woolworths-catalogue-june-11-17-2025-qld,2025,QLD,2025-06-11,2026-01-04T01:47:21.030025,58,58.0,True,23483
woolworths,"Weekly Woolworths Catalogue June 10 - 17, 2025 NSW South",weekly-woolworths-catalogue-june-10-17-2025-nsw-south,2025,NSW,2025-06-10,2026-01-04T01:47:27.492383,58,58.0,True,23482
woolworths,"Winter Health & Beauty Woolworths Catalogue June 11 - 17, 2025 NSW ",winter-health-beauty-woolworths-catalogue-june-11-17-2025-nsw,2025,NSW,2025-06-11,2026-01-04T01:47:28.126353,8,6.0,True,23472
woolworths,"Weekly Woolworths Catalogue June 10 - 17, 2025 NSW",weekly-woolworths-catalogue-june-10-17-2025-nsw,2025,NSW,2025-06-10,2026-01-04T01:47:35.545235,58,58.0,True,23471
woolworths,"Weekly Woolworths Catalogue June 4 - 10, 2025 SA",weekly-woolworths-catalogue-june-4-10-2025-sa,2025,SA,2025-06-04,2026-01-04T01:47:41.668580,48,48.0,True,23455
woolworths,"Weekly Woolworths Catalogue June 4 - 10, 2025 WA",weekly-woolworths-catalogue-june-4-10-2025-wa,2025,WA,2025-06-04,2026-01-04T01:47:47.528249,48,48.0,True,23454
woolworths,"Weekly Woolworths Catalogue June 4 - 10, 2025 VIC",weekly-woolworths-catalogue-june-4-10-2025-vic,2025,VIC,2025-06-04,2026-01-04T01:47:53.497117,48,48.0,True,23453
woolworths,"Weekly Woolworths Catalogue June 4 - 10, 2025 NSW South",weekly-woolworths-catalogue-june-4-10-2025-nsw-south,2025,NSW,2025-06-04,2026-01-04T01:47:59.712694,48,48.0,True,23448
woolworths,"Weekly Woolworths Catalogue June 4 - 10, 2025 PT Hedland",weekly-woolworths-catalogue-june-4-10-2025-pt-hedland,2025,Multi-State,2025-06-04,2026-01-04T01:48:05.518567,46,46.0,True,23447
