Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Foodland Balaklava,2025-05-04 23:54:18,Coca-Cola Zero Sugar Soft Drink Multipack Cans,30 x 375mL,was $52.50,$30.90,$2.75 per L,https://foodlandbalaklava.com.au//lines/coca-cola-n-sug-can-30x375ml
Foodland Balaklava,2025-05-04 23:54:20,Cucumber Lebanese Per Kg,N/A,N/A,$10.80,N/A,https://foodlandbalaklava.com.au//lines/cucumber-lebanese-per-kg-1
Foodland Balaklava,2025-05-04 23:54:20,Dorsogna Champagne Leg Ham Sliced,400g,was $10.00,$7.70,$19.25 per kg,https://foodlandbalaklava.com.au//lines/dors-chmp-leg-ham-sliced-400gm
Foodland Balaklava,2025-05-04 23:54:20,Fresh Pizza Large Hawaiian,N/A,N/A,$12.99,N/A,https://foodlandbalaklava.com.au//lines/fresh-pizza-large-hawaiian-1
Foodland Balaklava,2025-05-04 23:54:20,Ingham's Chicken Breast Chipees Original,400g,was $7.60,$5.15,$12.88 per kg,https://foodlandbalaklava.com.au//lines/ingham-chic-chipees-400gm
Foodland Balaklava,2025-05-04 23:54:20,Mccain Vegetables Peas And Corn 500,500g,was $4.00,$3.10,$6.20 per kg,https://foodlandbalaklava.com.au//lines/mcc-peas-corn-500gm
Foodland Balaklava,2025-05-04 23:54:20,Mushrooms Button,250g,N/A,$5.99,$29.95 per kg,https://foodlandbalaklava.com.au//lines/mushrooms-cups-200g-2
Foodland Balaklava,2025-05-04 23:54:20,Praise Everyday Coleslaw Dressing,330mL,was $3.80,$3.00,$0.91 per 100mL,https://foodlandbalaklava.com.au//lines/praise-drs-coleslaw-330ml
Foodland Balaklava,2025-05-04 23:54:20,Red Rock Deli Deli Style Potato Chips Honey Soy Chicken,165g,was $6.00,$4.50,$2.73 per 100g,https://foodlandbalaklava.com.au//lines/rr-deli-chip-hon-soy-chk-165gm
Foodland Balaklava,2025-05-04 23:54:20,Tip Top Bakery Tip Top® 9 Grain® Classic Sandwich E,700g,was $5.90,$4.50,$0.64 per 100g,https://foodlandbalaklava.com.au//lines/t-top-brd-9grain-medium-700g
Foodland Balaklava,2025-05-04 23:54:20,Tip Top Bakery Tip Top® Raisin Toast,520g,was $5.90,$5.50,$1.06 per 100g,https://foodlandbalaklava.com.au//lines/t-top-bread-raisin-toast-520gm
Foodland Balaklava,2025-05-04 23:54:20,Vaalia Kids Probiotic Yoghurt Strawberry Pouch,140g,was $2.50,$2.00,$1.43 per 100g,https://foodlandbalaklava.com.au//lines/vaalia-ygt-kids-s-berry-140gm
Foodland Balaklava,2025-05-04 23:54:20,Whiskas 1+ Years Adult Wet Cat Food With Beef Mince Can,400g,was $2.85,$2.45,$0.61 per 100g,https://foodlandbalaklava.com.au//lines/whiskas-minced-beef-400gm
Foodland Balaklava,2025-05-04 23:54:20,"Wonder White Wonder High Fibre, Vitamins & Minerals White Sliced Bread Toast",700g,was $5.45,$4.50,$0.64 per 100g,https://foodlandbalaklava.com.au//lines/wonder-wht-toast-vit-min-700gm
Foodland Balaklava,2025-05-04 23:54:20,Apples Gala Royal Per Kg,N/A,was $5.30 per kg,$0.70,$3.90 per kg,https://foodlandbalaklava.com.au//lines/apples-royal-gala-per-kg
Foodland Balaklava,2025-05-04 23:54:20,Arnott's Shapes Originals Biscuits Xbox 25 Pizza,190g,was $4.00,$3.50,$1.84 per 100g,https://foodlandbalaklava.com.au//lines/arn-shapes-orig-pizza-190gm
Foodland Balaklava,2025-05-04 23:54:20,Balfours Fresh Custard Tart 2 Pack,280g,N/A,$7.00,$2.50 per 100g,https://foodlandbalaklava.com.au//lines/balf-custard-tart-twin-pack
Foodland Balaklava,2025-05-04 23:54:20,Black & Gold Minced Garlic,250g,N/A,$1.25,$5.00 per kg,https://foodlandbalaklava.com.au//lines/b-gold-garlic-minced-250gm
Foodland Balaklava,2025-05-04 23:54:20,Community Co Tasty Cheese Block,750g,N/A,$11.35,$15.13 per kg,https://foodlandbalaklava.com.au//lines/comm-co-chse-blk-tasty-750gm
Foodland Balaklava,2025-05-04 23:54:20,Edgell Corn Kernels,420g,was $2.30,$1.95,$4.64 per kg,https://foodlandbalaklava.com.au//lines/edg-corn-kernel-whole-420gm
Foodland Balaklava,2025-05-04 23:54:20,Fresh Pizza Large Supreme,N/A,N/A,$12.99,N/A,https://foodlandbalaklava.com.au//lines/fresh-pizza-large-supreme-1
Foodland Balaklava,2025-05-04 23:54:20,Ham Virginian,N/A,N/A,$26.99,N/A,https://foodlandbalaklava.com.au//lines/ham-virginian-1
Foodland Balaklava,2025-05-04 23:54:20,Kangaroo Island Eggs X-Large Free Range Eggs,700g,N/A,$9.80,$14.00 per kg,https://foodlandbalaklava.com.au//lines/ki-free-range-eggs-700g
Foodland Balaklava,2025-05-04 23:54:20,Melosi Ham Leg B/​Less Rw,N/A,N/A,$30.00,N/A,https://foodlandbalaklava.com.au//lines/melosi-ham-leg-b-less-rw
Foodland Balaklava,2025-05-04 23:54:20,Purina Friskies Adult Surfin' Turfin' Dry Cat Food,2.5kg,N/A,$15.50,$0.62 per 100g,https://foodlandbalaklava.com.au//lines/friskies-adult-srfn-trfn-2-5kg
Foodland Balaklava,2025-05-04 23:54:20,Roast Beef Slices,N/A,N/A,$28.99,N/A,https://foodlandbalaklava.com.au//lines/roast-beef-slices-1
Foodland Balaklava,2025-05-04 23:54:20,Up&​Go Liquid Breakfast Choc Ice,12 x 250mL,N/A,$17.50,$5.83 per L,https://foodlandbalaklava.com.au//lines/sanit-up-go-choc-ice-12x250ml
Foodland Balaklava,2025-05-04 23:54:20,Zooper Dooper Cosmic,24 x 70mL,N/A,$7.55,$0.45 per 100mL,https://foodlandbalaklava.com.au//lines/zooper-dooper-wtr-ice-24x70ml
Foodland Balaklava,2025-05-04 23:54:20,Cauliflower Half,N/A,was $2.65,$1.90,N/A,https://foodlandbalaklava.com.au//lines/cauliflower-half
Foodland Balaklava,2025-05-04 23:54:20,Cauliflower Per Each,N/A,was $5.25,$3.75,N/A,https://foodlandbalaklava.com.au//lines/cauliflower-per-each
Foodland Balaklava,2025-05-04 23:54:20,Don® Short Cut Rindless Bacon,220g,was $8.80,$6.00,$27.27 per kg,https://foodlandbalaklava.com.au//lines/don-bacon-sh-cut-r-less-220gm
Foodland Balaklava,2025-05-04 23:54:20,Fantastic Fresh Noodles Hokkien,450g,was $3.60,$3.10,$0.69 per 100g,https://foodlandbalaklava.com.au//lines/fantas-frs-ndl-hokien-450gm
Foodland Balaklava,2025-05-04 23:54:20,Foodand Bun Apple 4pk,N/A,was $6.79,$6.50,$1.81 per 100g,https://foodlandbalaklava.com.au//lines/f-land-bun-apple-cinn-4pk
Foodland Balaklava,2025-05-04 23:54:20,Primo Cocktail Franks,500g,was $6.30,$3.90,$7.80 per kg,https://foodlandbalaklava.com.au//lines/primo-franks-cocktail-500gm
Foodland Balaklava,2025-05-04 23:54:20,Apples Granny Smith Per Kg,N/A,N/A,$0.94,$5.25 per kg,https://foodlandbalaklava.com.au//lines/apples-granny-smith-per-kg
Foodland Balaklava,2025-05-04 23:54:20,Black & Gold White Sugar,1kg,N/A,$1.80,$0.18 per 100g,https://foodlandbalaklava.com.au//lines/b-gold-white-sugar-1kg
Foodland Balaklava,2025-05-04 23:54:20,Black And Gold Cheese Cheddar Mild,1kg,N/A,$10.50,$10.50 per kg,https://foodlandbalaklava.com.au//lines/b-gold-chse-mild-1kg
Foodland Balaklava,2025-05-04 23:54:20,Community Co Baby Spinach,100g,N/A,$2.70,$27.00 per kg,https://foodlandbalaklava.com.au//lines/comm-co-baby-spinach-100g
Foodland Balaklava,2025-05-04 23:54:20,Don Skinless Hot Dogs 6pk,N/A,was $6.50,$4.85,$12.93 per kg,https://foodlandbalaklava.com.au//lines/don-franks-footy-s-less-375gm
Foodland Balaklava,2025-05-04 23:54:20,KR Castlemaine Rindless Style Bacon Pieces,250g,was $6.45,$5.65,$22.60 per kg,https://foodlandbalaklava.com.au//lines/krc-bacon-pcs-r-less-styl250gm
Foodland Balaklava,2025-05-04 23:54:20,Mccain Cheese & Bacon Pizza Slices 2 Pack,600g,was $9.45,$7.00,$1.17 per 100g,https://foodlandbalaklava.com.au//lines/mcc-pizza-slces-che-bac-600gm
Foodland Balaklava,2025-05-04 23:54:20,Nanna's Apple Pie,450g,was $6.85,$4.00,$0.89 per 100g,https://foodlandbalaklava.com.au//lines/nanna-snk-pie-apple-4s-450gm
Foodland Balaklava,2025-05-04 23:54:20,Nescafe Blend 43 Original,500g,N/A,$30.00,$6.00 per 100g,https://foodlandbalaklava.com.au//lines/nescafe-blend-43-500gm
Foodland Balaklava,2025-05-04 23:54:20,Oranges Per Kg,N/A,N/A,$1.96,$8.50 per kg,https://foodlandbalaklava.com.au//lines/oranges-medium-per-kg
Foodland Balaklava,2025-05-04 23:54:20,Peculiar Pick Avocados,750g,was $10.00,$7.90,$10.53 per kg,https://foodlandbalaklava.com.au//lines/peculiar-pick-avocados-750g
Foodland Balaklava,2025-05-04 23:54:20,Primo Twiggy Sticks,200g,N/A,$8.20,$41.00 per kg,https://foodlandbalaklava.com.au//lines/primo-twiggy-sticks-orig-200gm
Foodland Balaklava,2025-05-04 23:54:20,Pumpkin Kent Per Kg,N/A,N/A,$3.90,N/A,https://foodlandbalaklava.com.au//lines/pumpkin-jap-per-kg
Foodland Balaklava,2025-05-04 23:54:20,Tomatoes Cherry Punnet,250g,N/A,$4.80,$19.20 per kg,https://foodlandbalaklava.com.au//lines/tomatoes-cherry-punnet-250g-15
Foodland Balaklava,2025-05-04 23:54:20,Black & Gold Thickened Cream,300mL,N/A,$2.80,$0.93 per 100mL,https://foodlandbalaklava.com.au//lines/b-gold-cream-thickened-300ml
Foodland Balaklava,2025-05-04 23:54:21,Chicken Thighs,N/A,N/A,$15.50,N/A,https://foodlandbalaklava.com.au//lines/chicken-thighs
Foodland Balaklava,2025-05-04 23:54:21,Comm Co Kids Strawberry Yoghurt,70g,N/A,$0.80,$1.14 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-ygt-kids-sbry-pouc70gm
Foodland Balaklava,2025-05-04 23:54:21,Community Co Pane Di Cana Loaf,500g,was $5.00,$4.50,$0.90 per 100g,https://foodlandbalaklava.com.au//lines/plain-pane-di-casa-loaf-500gm
Foodland Balaklava,2025-05-04 23:54:21,Community Co Shaved Parmesan Cheese,125g,N/A,$3.70,$29.60 per kg,https://foodlandbalaklava.com.au//lines/comm-co-chse-parm-shvd-125gm
Foodland Balaklava,2025-05-04 23:54:21,Frantelle Spring Water,24 x 600mL,was $19.85,$11.30,$0.78 per L,https://foodlandbalaklava.com.au//lines/frantelle-spr-wtr-24x600ml
Foodland Balaklava,2025-05-04 23:54:21,Helgas Bread Light Rye,680g,was $6.55,$5.00,$0.74 per 100g,https://foodlandbalaklava.com.au//lines/helga-brd-light-rye-680gm
Foodland Balaklava,2025-05-04 23:54:21,Ice Bag,5kg,N/A,$5.00,$1.00 per kg,https://foodlandbalaklava.com.au//lines/foodland-ice-4kg
Foodland Balaklava,2025-05-04 23:54:21,Ingham's Table Pleasers Chicken Breast Tenders Sweet Chilli,400g,was $5.50,$5.15,$12.88 per kg,https://foodlandbalaklava.com.au//lines/ingham-chic-tend-swt-chil400gm
Foodland Balaklava,2025-05-04 23:54:21,Maggi Chicken Flavour Noodle Cup,60g,was $2.65,$2.45,$4.08 per 100g,https://foodlandbalaklava.com.au//lines/maggi-cup-ndl-chicken-60gm
Foodland Balaklava,2025-05-04 23:54:21,Nescafe Caramel Latte Coffee Sachets,10 x 17g,N/A,$8.00,$4.71 per 100g,https://foodlandbalaklava.com.au//lines/nescafe-sach-caramel-10pk
Foodland Balaklava,2025-05-04 23:54:21,Philadelphia Original Twin Cream Cheese Block,250g,was $10.50,$9.60,$19.20 per kg,https://foodlandbalaklava.com.au//lines/philly-block-2x250gm
Foodland Balaklava,2025-05-04 23:54:21,Slape And Sons Aussie Beef Burgers,800g,N/A,$11.50,N/A,https://foodlandbalaklava.com.au//lines/slape-burger-aus-beef-800gm
Foodland Balaklava,2025-05-04 23:54:21,Tena Pants Plus Night Large (​L) 12 Pack,N/A,was $26.25,$24.50,$2.04 Each,https://foodlandbalaklava.com.au//lines/tena-pant-night-lge-12s
Foodland Balaklava,2025-05-04 23:54:21,Vaalia Kids Probiotic Yoghurt Vanilla Pouch,140g,was $2.50,$2.00,$1.43 per 100g,https://foodlandbalaklava.com.au//lines/vaalia-ygt-kids-vanilla-140gm
Foodland Balaklava,2025-05-04 23:54:21,Bok Choy,N/A,N/A,$2.70,N/A,https://foodlandbalaklava.com.au//lines/bok-choy
Foodland Balaklava,2025-05-04 23:54:21,Bulla Low Fat Cottage Cheese Original,500g,N/A,$6.30,$12.60 per kg,https://foodlandbalaklava.com.au//lines/bulla-cott-chse-500gm
Foodland Balaklava,2025-05-04 23:54:21,Campbell's Condensed Soup Tomato,420g,N/A,$1.95,$0.46 per 100g,https://foodlandbalaklava.com.au//lines/camp-soup-tomato-420gm
Foodland Balaklava,2025-05-04 23:54:21,Coca-Cola Zero Sugar Soft Drink Bottle,2L,was $5.45,$4.20,$2.10 per L,https://foodlandbalaklava.com.au//lines/coca-cola-n-sug-2l
Foodland Balaklava,2025-05-04 23:54:21,F/​Choice Pp Herb Coriander,30g,N/A,$3.29,$10.97 per 100g,https://foodlandbalaklava.com.au//lines/f-choice-pp-herb-coriander-30g-1
Foodland Balaklava,2025-05-04 23:54:21,Golden Circle® Australian Pineapple Pieces In Juice,440g,was $4.60,$3.70,$8.41 per kg,https://foodlandbalaklava.com.au//lines/g-circ-pine-pieces-n-jce-440gm
Foodland Balaklava,2025-05-04 23:54:21,Golden Circle® Fruit Cup Cordial,2L,was $5.80,$4.50,$2.25 per L,https://foodlandbalaklava.com.au//lines/g-circ-cord-fruit-cup-crsh-2l
Foodland Balaklava,2025-05-04 23:54:21,Inghams Chicken Thigh Fillet,N/A,N/A,$9.60,$16.00 per kg,https://foodlandbalaklava.com.au//lines/ingham-chicken-thigh-fillets
Foodland Balaklava,2025-05-04 23:54:21,"Leggo's Pizza Sauce With Garlic, Onion & Herbs",400g,was $4.75,$4.00,$1.00 per 100g,https://foodlandbalaklava.com.au//lines/leggos-sqz-sce-pizza-400gm
Foodland Balaklava,2025-05-04 23:54:21,Maggi 2 Minute Noodles Chicken Flavour,12 x 72g,N/A,$10.00,$1.16 per 100g,https://foodlandbalaklava.com.au//lines/maggi-2-min-ndl-chicken-12pk
Foodland Balaklava,2025-05-04 23:54:21,Nanna's Snack Apricot Pies 4 Pack,4 x 450g,was $6.85,$4.00,$0.89 per 100g,https://foodlandbalaklava.com.au//lines/nanna-snk-pie-apricot-4s-450gm
Foodland Balaklava,2025-05-04 23:54:21,Nuttelex Margarine Buttery,500g,was $5.45,$4.70,$0.94 per 100g,https://foodlandbalaklava.com.au//lines/nuttelex-buttery-500gm
Foodland Balaklava,2025-05-04 23:54:21,Pepsi Max No Sugar Cola Soft Drink Cans Multipack,30 x 375mL,was $32.55,$28.85,$2.56 per L,https://foodlandbalaklava.com.au//lines/pepsi-max-cube-30x375ml
Foodland Balaklava,2025-05-04 23:54:21,Sanitarium Weet-Bix Breakfast Cereal Original,1.12kg,was $6.85,$6.00,$0.54 per 100g,https://foodlandbalaklava.com.au//lines/sanit-weet-bix-cater-pk-1-12kg
Foodland Balaklava,2025-05-04 23:54:21,Yoplait Fruche Strawberry Fields,2 x 150g,N/A,$2.75,$0.92 per 100g,https://foodlandbalaklava.com.au//lines/fruche-s-berry-fields-2x150gm
Foodland Balaklava,2025-05-04 23:54:21,Bacon Middle Aussie,N/A,N/A,$23.00,N/A,https://foodlandbalaklava.com.au//lines/aussie-middle-bacon
Foodland Balaklava,2025-05-04 23:54:21,Bacon Short Cut,N/A,N/A,$21.00,N/A,https://foodlandbalaklava.com.au//lines/bacon-short-cut-1
Foodland Balaklava,2025-05-04 23:54:21,Birds Eye Fish Fingers,1kg,was $13.65,$11.45,$11.45 per kg,https://foodlandbalaklava.com.au//lines/b-eye-fish-fingers-1kg
Foodland Balaklava,2025-05-04 23:54:21,Birds Eye Stir Fry Oriental,850g,was $5.80,$5.50,$6.47 per kg,https://foodlandbalaklava.com.au//lines/b-eye-s-fry-oriental-850gm
Foodland Balaklava,2025-05-04 23:54:21,Black & Gold Self Raising Flour,2kg,N/A,$2.70,$1.35 per kg,https://foodlandbalaklava.com.au//lines/b-gold-flour-sr-2kg
Foodland Balaklava,2025-05-04 23:54:21,Black & Gold Shredded Mozzarella Cheese,500g,N/A,$8.30,$16.60 per kg,https://foodlandbalaklava.com.au//lines/b-gold-chse-mozzarel-shrd500gm
Foodland Balaklava,2025-05-04 23:54:21,Black & Gold White Vinegar,2L,N/A,$1.85,$0.09 per 100mL,https://foodlandbalaklava.com.au//lines/b-gold-vinegar-white-2l
Foodland Balaklava,2025-05-04 23:54:21,Chicken Loaf Inghams,N/A,N/A,$15.99,N/A,https://foodlandbalaklava.com.au//lines/chicken-loaf
Foodland Balaklava,2025-05-04 23:54:21,Coca Cola No Sugar,24 x 375mL,N/A,$41.25,$4.58 per L,https://foodlandbalaklava.com.au//lines/coca-cola-n-sug-24x375ml
Foodland Balaklava,2025-05-04 23:54:21,Comm Co Kids Vanilla Yoghurt,70g,N/A,$0.80,$1.14 per 100g,https://foodlandbalaklava.com.au//lines/comm-co-ygt-kids-van-pouch70gm
Foodland Balaklava,2025-05-04 23:54:21,Community Co Tomato Sauce,500mL,N/A,$2.10,$0.42 per 100mL,https://foodlandbalaklava.com.au//lines/comm-co-sce-sqz-tomato-500ml
Foodland Balaklava,2025-05-04 23:54:21,Continental Classics French Onion Simmer Soup,40g,N/A,$1.25,$3.12 per 100g,https://foodlandbalaklava.com.au//lines/cont-soup-french-onion-40gm
Foodland Balaklava,2025-05-04 23:54:21,Daily Juice Co Breakfast Juice,500mL,N/A,$3.50,$7.00 per L,https://foodlandbalaklava.com.au//lines/daily-jce-brkfst-juice-500m
Foodland Balaklava,2025-05-04 23:54:21,Devondale 3 Cheese Shredded Blend,600g,was $12.60,$10.80,$18.00 per kg,https://foodlandbalaklava.com.au//lines/d-dale-chse-3-chse-shrd-600gm
Foodland Balaklava,2025-05-04 23:54:21,Earth Choice Dishwash Liquid Aloe Fresh,1L,N/A,$2.35,$0.24 per 100mL,https://foodlandbalaklava.com.au//lines/earths-chce-d-wsh-aloe-liq-1l
Foodland Balaklava,2025-05-04 23:54:21,Fresh Pizza Large Meatlovers,N/A,N/A,$12.99,N/A,https://foodlandbalaklava.com.au//lines/fresh-pizza-large-meatlovers
Foodland Balaklava,2025-05-04 23:54:21,Gfresh Pineapple Pieces In Natural Juice,440g,N/A,$3.19,$7.25 per kg,https://foodlandbalaklava.com.au//lines/gfresh-pineapple-pieces-440g
Foodland Balaklava,2025-05-04 23:54:21,Golden Circle® Breakfast Juice,2L,was $5.05,$3.90,$1.95 per L,https://foodlandbalaklava.com.au//lines/g-circ-jce-l-l-breakfast-2l
Foodland Balaklava,2025-05-04 23:54:21,Kc Beef Mince 5 Star,500g,N/A,$11.00,$22.00 per kg,https://foodlandbalaklava.com.au//lines/beef-mince-5-star-500gm
Foodland Balaklava,2025-05-04 23:54:22,Kirks-Ko Kirks Lemonade Bottle Soft Drink,1.25L,was $3.00,$2.55,$2.04 per L,https://foodlandbalaklava.com.au//lines/kirks-lemonade-1-25l
Foodland Balaklava,2025-05-04 23:54:22,Quilton Classic White Toilet Tissue 9pk,N/A,was $7.65,$6.50,$0.40 per 100 Sheets,https://foodlandbalaklava.com.au//lines/quilton-t-roll-whte-3ply-9pk
Foodland Balaklava,2025-05-04 23:54:22,Spring Gully Gherkin Rounds,550g,N/A,$5.25,$9.55 per kg,https://foodlandbalaklava.com.au//lines/s-gully-gherkin-s-sp-rnd-550gm
Foodland Balaklava,2025-05-04 23:54:22,Tomatoes Truss Per Kg,N/A,was $11.70,$9.00,N/A,https://foodlandbalaklava.com.au//lines/tomatoes-truss-per-kg-1
Foodland Balaklava,2025-05-04 23:54:22,Arnott's Clix Crackers,250g,was $4.20,$3.80,$1.52 per 100g,https://foodlandbalaklava.com.au//lines/arn-jatz-clix-250g
Foodland Balaklava,2025-05-04 23:54:22,Balfours Party Pasties,500g,N/A,$10.50,$2.10 per 100g,https://foodlandbalaklava.com.au//lines/balf-pasties-party-12s-500gm
Foodland Balaklava,2025-05-04 23:54:22,Black & Gold Mixed Vegetables,1kg,N/A,$2.80,$2.80 per kg,https://foodlandbalaklava.com.au//lines/b-gold-mixed-vegies-1kg
Foodland Balaklava,2025-05-04 23:54:22,Black & Gold Tasty Shredded Cheese,500g,N/A,$8.30,$16.60 per kg,https://foodlandbalaklava.com.au//lines/b-gold-chse-tasty-shred-500gm
Foodland Balaklava,2025-05-04 23:54:22,Chum Adult Dog Food With Chicken Can,1.2kg,N/A,$3.60,$0.30 per 100g,https://foodlandbalaklava.com.au//lines/chum-chicken-1-2kg
Foodland Balaklava,2025-05-04 23:54:22,Coca-Cola Classic Soft Drink Bottle,1.25L,was $4.00,$2.40,$1.92 per L,https://foodlandbalaklava.com.au//lines/coca-cola-1-25l
Foodland Balaklava,2025-05-04 23:54:22,Community Co Caesar Salad Bowl,200g,N/A,$5.90,$29.50 per kg,https://foodlandbalaklava.com.au//lines/comm-co-caesar-salad-bowl-200gm
Foodland Balaklava,2025-05-04 23:54:22,Daily Juice Co Orange Pulp-Free,2L,was $7.50,$7.30,$3.65 per L,https://foodlandbalaklava.com.au//lines/daily-jce-co-org-pulpfree-2l
Foodland Balaklava,2025-05-04 23:54:22,Devondale Full Cream Milk 1,N/A,N/A,$2.20,$2.20 per L,https://foodlandbalaklava.com.au//lines/d-dale-milk-f-crm-uht-1l
Foodland Balaklava,2025-05-04 23:54:22,Devondale Tasty Cheese Block,500g,was $12.10,$9.50,$19.00 per kg,https://foodlandbalaklava.com.au//lines/d-dale-chse-tasty-500gm
Foodland Balaklava,2025-05-04 23:54:22,Don Franks Skinless,600g,was $8.30,$7.00,$11.67 per kg,https://foodlandbalaklava.com.au//lines/don-franks-footy-sknlss-600gm
Foodland Balaklava,2025-05-04 23:54:22,Doritos Mild Salsa Dip,300g,N/A,$2.75,$0.92 per 100g,https://foodlandbalaklava.com.au//lines/doritos-salsa-mild-300gm-1
Foodland Balaklava,2025-05-04 23:54:22,Farmers Union Greek Style Yogurt Vanilla,950g,N/A,$6.50,$0.68 per 100g,https://foodlandbalaklava.com.au//lines/farm-union-ygt-grk-van-950gm
Foodland Balaklava,2025-05-04 23:54:22,Funtime Kids Bubble Bath Aqua Splash,1L,N/A,$3.45,$0.34 per 100mL,https://foodlandbalaklava.com.au//lines/nat-org-funtime-b-bath-1l
Foodland Balaklava,2025-05-04 23:54:22,Handee Ultra Paper Towel - 2 Pack,N/A,was $4.05,$3.00,$2.50 per 100 Sheets,https://foodlandbalaklava.com.au//lines/handee-towel-ult-white-2s
Foodland Balaklava,2025-05-04 23:54:22,Happy Muffin Co Banana 8pk,N/A,N/A,$5.45,$1.70 per 100g,https://foodlandbalaklava.com.au//lines/happy-muffin-co-mini-banana-8pk
Foodland Balaklava,2025-05-04 23:54:22,Ingham's Chicken Breast Nuggets Original,400g,was $5.50,$5.15,$12.88 per kg,https://foodlandbalaklava.com.au//lines/ingham-chic-nugget-400gm
Foodland Balaklava,2025-05-04 23:54:22,Kleenex Aloe Vera & Vitamin E 3 Ply Facial Tissues 140 Pack,N/A,was $4.75,$4.40,$3.14 Units100,https://foodlandbalaklava.com.au//lines/klnx-tissue-xcare-aloe-140s
Foodland Balaklava,2025-05-04 23:54:22,Masterfoods Tomato Sauce Bottle,500mL,N/A,$4.20,$0.84 per 100mL,https://foodlandbalaklava.com.au//lines/mf-sce-tomato-sqzy-500ml
Foodland Balaklava,2025-05-04 23:54:22,Mccain Vegetables Broccoli 500,500g,N/A,$4.50,$9.00 per kg,https://foodlandbalaklava.com.au//lines/mcc-broccoli-500gm
Foodland Balaklava,2025-05-04 23:54:22,Mushroom Sliced Punnet,200g,N/A,$5.99,$29.95 per kg,https://foodlandbalaklava.com.au//lines/mushrooms-cups-sliced-200g
Foodland Balaklava,2025-05-04 23:54:22,Nutella Hazelnut Chocolate Spread | Jar,1kg,N/A,$13.00,$1.30 per 100g,https://foodlandbalaklava.com.au//lines/nutella-h-nut-choc-sprd-1kg
Foodland Balaklava,2025-05-04 23:54:22,Potatoes Kestral,2kg,N/A,$7.45,$3.72 per kg,https://foodlandbalaklava.com.au//lines/potatoes-kestral-2kg
Foodland Balaklava,2025-05-04 23:54:22,Primo Silverside Beef,80g,was $4.15,$3.95,$49.38 per kg,https://foodlandbalaklava.com.au//lines/primo-silverside-sliced-80gm
Foodland Balaklava,2025-05-04 23:54:22,San Remo La Pasta Pasta And Sauce Alfredo,160g,N/A,$2.50,$1.56 per 100g,https://foodlandbalaklava.com.au//lines/la-past-alfredo-fam-6srv-160gm
Foodland Balaklava,2025-05-04 23:54:22,Yopro High Protein Vanilla Greek Yoghurt,160g,N/A,$3.15,$1.97 per 100g,https://foodlandbalaklava.com.au//lines/danone-ygt-pro-vanilla-160gm
Foodland Balaklava,2025-05-04 23:54:22,Yp Lamb 4 1/​4 Chops Rw,N/A,N/A,$12.00,$23.99 per kg,https://foodlandbalaklava.com.au//lines/yp-lamb-4-1-4-chops-rw-2
