Store,Timestamp,Product Name,Size,Original Price,Discounted Price,Unit Price,Product Link
Adelaide's Finest,2025-05-06 19:18:11,Grapes White Seedless 500g,500g,N/A,4.45,$8.90 per kg,https://shop.adelaidesfinest.com.au//product/498262/grapes-white-seedless-500g
Adelaide's Finest,2025-05-06 19:18:11,Baby Broccoli Bunch Each,Each,N/A,3.50,$3.50 Each,https://shop.adelaidesfinest.com.au//product/498606/baby-broccoli-bunch-each
Adelaide's Finest,2025-05-06 19:18:11,Continental Cucumber Each,Each,N/A,2.90,$2.90 Each,https://shop.adelaidesfinest.com.au//product/498285/continental-cucumber-each
Adelaide's Finest,2025-05-06 19:18:11,Blueberries Australian Grown Punnet 125g,125g,N/A,12.50,$100.00 per kg,https://shop.adelaidesfinest.com.au//product/363298/blueberries-australian-grown-punnet-125g
Adelaide's Finest,2025-05-06 19:18:11,Asian Bunch (pls specify in notes),notes),N/A,2.50,$2.50 each,https://shop.adelaidesfinest.com.au//product/498302/asian-bunch-pls-specify-in-notes
Adelaide's Finest,2025-05-06 19:18:11,Organic Bananas Loose 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/454791/organic-bananas-loose-500g
Adelaide's Finest,2025-05-06 19:18:11,Apples Pink Lady Loose 500g,500g,N/A,2.95,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498259/apples-pink-lady-loose-500g
Adelaide's Finest,2025-05-06 19:18:11,Lettuce Iceberg,Iceberg,N/A,4.50,$4.50 Each,https://shop.adelaidesfinest.com.au//product/498219/lettuce-iceberg
Adelaide's Finest,2025-05-06 19:18:11,Grapes Red Seedless 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/193076/grapes-red-seedless-500g
Adelaide's Finest,2025-05-06 19:18:16,Community Co Kaleslaw Salad Kit 400g,400g,N/A,6.50,$16.25 per kg,https://shop.adelaidesfinest.com.au//product/506131/community-co-kaleslaw-salad-kit-400g
Adelaide's Finest,2025-05-06 19:18:16,Spring Onion Bunch,Bunch,N/A,3.00,$3.00 Each,https://shop.adelaidesfinest.com.au//product/498294/spring-onion-bunch
Adelaide's Finest,2025-05-06 19:18:16,Raspberries Punnet 125g,125g,N/A,6.00,$48.00 per kg,https://shop.adelaidesfinest.com.au//product/185525/raspberries-punnet-125g
Adelaide's Finest,2025-05-06 19:18:16,Broccoli Loose 500g,500g,N/A,2.95,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498273/broccoli-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Carrots Loose 500g,500g,N/A,1.45,$2.90 per kg,https://shop.adelaidesfinest.com.au//product/498276/carrots-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Rainbow Fresh Baby Spinach 120g,120g,N/A,3.00,$25.00 per kg,https://shop.adelaidesfinest.com.au//product/193489/rainbow-fresh-baby-spinach-120g
Adelaide's Finest,2025-05-06 19:18:16,Cucumbers Lebanese Loose 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/498289/cucumbers-lebanese-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Adelaide's Finest Truss Tomatoes Loose 500g,500g,N/A,4.45,$8.90 per kg,https://shop.adelaidesfinest.com.au//product/330415/tomatoes-adelaide-s-finest-truss-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Capsicum Red 200g,200g,N/A,2.18,$10.90 per kg,https://shop.adelaidesfinest.com.au//product/498266/capsicum-red-200g
Adelaide's Finest,2025-05-06 19:18:16,Tomatoes Loose 500g,500g,N/A,3.95,$7.90 per kg,https://shop.adelaidesfinest.com.au//product/498267/tomatoes-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Carrots Pre Pack 1kg,1kg,N/A,2.90,$2.90 per kg,https://shop.adelaidesfinest.com.au//product/165448/carrots-pre-pack-1kg
Adelaide's Finest,2025-05-06 19:18:16,Sweet Potatoes Loose 1kg,1kg,N/A,4.90,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/498296/sweet-potatoes-loose-1kg
Adelaide's Finest,2025-05-06 19:18:16,Rockmelon Half (approx 1kg),1kg),N/A,5.90,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498253/rockmelon-half-approx-1kg
Adelaide's Finest,2025-05-06 19:18:16,Rockmelon Whole (approx 2kg),2kg),N/A,11.80,$5.90 per kg,https://shop.adelaidesfinest.com.au//product/498345/rockmelon-whole-approx-2kg
Adelaide's Finest,2025-05-06 19:18:16,Zucchini Loose 250g,250g,N/A,1.73,$6.92 per kg,https://shop.adelaidesfinest.com.au//product/498284/zucchini-loose-250g
Adelaide's Finest,2025-05-06 19:18:16,Onions Brown Loose 500g,500g,N/A,1.95,$3.90 per kg,https://shop.adelaidesfinest.com.au//product/498299/onions-brown-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Potatoes Loose 500g,500g,N/A,2.45,$4.90 per kg,https://shop.adelaidesfinest.com.au//product/498305/potatoes-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Lemons Loose 500g,500g,N/A,3.45,$6.90 per kg,https://shop.adelaidesfinest.com.au//product/498256/lemons-loose-500g
Adelaide's Finest,2025-05-06 19:18:16,Blackberries Punnet 125g,125g,N/A,6.50,$52.00 per kg,https://shop.adelaidesfinest.com.au//product/227761/blackberries-punnet-125g
Adelaide's Finest,2025-05-06 19:18:16,Community Co Salad Kit Thai 285g,285g,N/A,5.90,$20.70 per kg,https://shop.adelaidesfinest.com.au//product/506130/community-co-salad-kit-thai-285g
Adelaide's Finest,2025-05-06 19:18:16,Lettuce Baby Cos 2 Pack,Pack,N/A,4.00,$2.00 each,https://shop.adelaidesfinest.com.au//product/363270/lettuce-baby-cos-2-pack
Adelaide's Finest,2025-05-06 19:18:16,Community Co Salad Kit Asian 250g,250g,N/A,5.00,$20.00 per kg,https://shop.adelaidesfinest.com.au//product/506129/community-co-salad-kit-asian-250g
Adelaide's Finest,2025-05-06 19:18:16,Rainbow Fresh Sweet Mix 120g,120g,N/A,3.00,$25.00 per kg,https://shop.adelaidesfinest.com.au//product/209172/rainbow-fresh-sweet-mix-120g
Adelaide's Finest,2025-05-06 19:18:16,Community Co Crunchy Noodle Salad Kit 450g,450g,N/A,5.00,$11.11 per kg,https://shop.adelaidesfinest.com.au//product/489453/community-co-crunchy-noodle-salad-kit-450g
Adelaide's Finest,2025-05-06 19:18:16,Cherry Tomatoes Punnet 250g,250g,N/A,4.00,$16.00 per kg,https://shop.adelaidesfinest.com.au//product/325431/cherry-tomatoes-punnet-250g
Adelaide's Finest,2025-05-06 19:18:16,Onions Red Loose 500g,500g,N/A,3.95,$7.90 per kg,https://shop.adelaidesfinest.com.au//product/498300/onions-red-loose-500g
